23/08/2026 13:25:02,השתלשלות סידור התפילה | ר' משה צבי וידר,אלהי נשמה,,,אלהי נשמה | השתלשלות סידור התפילה | ר' משה צבי וידר,TRUE,TRUE,"אלהי נשמה | השתלשלות סידור התפילה | ר' משה צבי וידר
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,אלהי נשמה,TRUE,*אלהי נשמה* השתלשלות סידור התפילה | ר' משה צבי וידר,FALSE,אלהי נשמה,TRUE,,
23/08/2026 17:51:10,העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,דף רנ עמוד ב,"סוף ר""נ ע""א: ""מאילין נפקי ארבע סמכין"" - עד רנ""א ע""א: ""וליחדא יחודא כדקא יאות""",,דף רנ עמוד ב | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,TRUE,TRUE,"דף רנ עמוד ב | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,פרשת פקודי - דף רנ עמוד ב,TRUE,*דף רנ עמוד ב* העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,FALSE,דף רנ עמוד ב,TRUE,,
24/08/2026 09:11:52,עִתִּים לַתּוֹרָה - השוואות במקרא | הרב דוד הורן,השוואות בין שמן לדברי תורה,,,השוואות בין שמן לדברי תורה | עִתִּים לַתּוֹרָה - השוואות במקרא | הרב דוד הורן,TRUE,TRUE,"השוואות בין שמן לדברי תורה | עִתִּים לַתּוֹרָה - השוואות במקרא | הרב דוד הורן
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,השוואות במקרא | הרב דוד הורן - השוואות בין שמן לדברי תורה,TRUE,*השוואות בין שמן לדברי תורה* עִתִּים לַתּוֹרָה - השוואות במקרא | הרב דוד הורן,FALSE,השוואות בין שמן לדברי תורה,TRUE,,
24/08/2026 09:47:36,עִתִּים לַתּוֹרָה - גאולה בפרשה | הרב מאור כהן,כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל,,,כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל | עִתִּים לַתּוֹרָה - גאולה בפרשה | הרב מאור כהן,TRUE,TRUE,"כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל | עִתִּים לַתּוֹרָה - גאולה בפרשה | הרב מאור כהן
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,גאולה בפרשה | הרב מאור כהן - כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל,TRUE,*כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל* עִתִּים לַתּוֹרָה - גאולה בפרשה | הרב מאור כהן,FALSE,כי תבוא - ארמי אובד אבי-צא ולמד איך עוקרים הכל,TRUE,,
24/08/2026 10:33:52,"עִתִּים לַתּוֹרָה - עיונים ברש""י חומש שמות | הרב בן ציון שטרן","תפילין על היד החזקה - החסד שמות יג, טז",,,"תפילין על היד החזקה - החסד שמות יג, טז | עִתִּים לַתּוֹרָה - עיונים ברש""י חומש שמות | הרב בן ציון שטרן",TRUE,TRUE,"תפילין על היד החזקה - החסד שמות יג, טז | עִתִּים לַתּוֹרָה - עיונים ברש""י חומש שמות | הרב בן ציון שטרן
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,"עיונים ברש""י חומש שמות | הרב בן ציון שטרן - תפילין על היד החזקה - החסד שמות יג, טז",TRUE,"*תפילין על היד החזקה - החסד שמות יג, טז* עִתִּים לַתּוֹרָה - עיונים ברש""י חומש שמות | הרב בן ציון שטרן",FALSE,"תפילין על היד החזקה - החסד שמות יג, טז",TRUE,,
24/08/2026 10:36:09,עִתִּים לַתּוֹרָה - פרקים בגאולת ישראל | ר' גבריאל מלמד,"העונש לגויים-זכריה ט', א-ח",,,"העונש לגויים-זכריה ט', א-ח | עִתִּים לַתּוֹרָה - פרקים בגאולת ישראל | ר' גבריאל מלמד",TRUE,TRUE,"העונש לגויים-זכריה ט', א-ח | עִתִּים לַתּוֹרָה - פרקים בגאולת ישראל | ר' גבריאל מלמד
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,"פרקים בגאולת ישראל | ר' גבריאל מלמד - העונש לגויים-זכריה ט', א-ח",TRUE,"*העונש לגויים-זכריה ט', א-ח* עִתִּים לַתּוֹרָה - פרקים בגאולת ישראל | ר' גבריאל מלמד",FALSE,"העונש לגויים-זכריה ט', א-ח",TRUE,,
24/08/2026 12:19:48,עִתִּים לַתּוֹרָה - הלכות שבת ומועד | הרב מיכאל אזרד,סימן תקפא - הלכות חודש אלול,,,סימן תקפא - הלכות חודש אלול | עִתִּים לַתּוֹרָה - הלכות שבת ומועד | הרב מיכאל אזרד,TRUE,TRUE,"סימן תקפא - הלכות חודש אלול | עִתִּים לַתּוֹרָה - הלכות שבת ומועד | הרב מיכאל אזרד
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,הלכות שבת ומועד | הרב מיכאל אזרד - סימן תקפא - הלכות חודש אלול,TRUE,*סימן תקפא - הלכות חודש אלול* עִתִּים לַתּוֹרָה - הלכות שבת ומועד | הרב מיכאל אזרד,FALSE,סימן תקפא - הלכות חודש אלול,TRUE,,
24/08/2026 15:20:17,"תנ""ך - ספר תהלים | הרב אלעזר אהרנסון",מזמור ה - מה נותן כוח מול האויבים?,תהלים פרק ה (א) לַמְנַצֵּ֥חַ אֶֽל־הַנְּחִיל֗וֹת מִזְמ֥וֹר לְדָוִֽד: (ב) אֲמָרַ֖י הַאֲזִ֥ינָה׀ יְקֹוָ֗ק בִּ֣ינָה הֲגִיגִֽי: (ג) הַקְשִׁ֤יבָה׀ לְק֬וֹל שַׁוְעִ֗י מַלְכִּ֥י וֵאלֹהָ֑י כִּֽי־אֵ֝לֶ֗יךָ אֶתְפַּלָּֽל: (ד) יְֽקֹוָ֗ק בֹּ֖קֶר תִּשְׁמַ֣ע קוֹלִ֑י בֹּ֥קֶר אֶֽעֱרָךְ־לְ֝ךָ֗ וַאֲצַפֶּֽה: (ה) כִּ֤י׀ לֹ֤א אֵֽל־חָפֵ֮ץ רֶ֥שַׁע׀ אָ֑תָּה לֹ֖א יְגֻרְךָ֣ רָֽע: (ו) לֹֽא־יִתְיַצְּב֣וּ הֽ֭וֹלְלִים לְנֶ֣גֶד עֵינֶ֑יךָ שָׂ֝נֵ֗אתָ כָּל־פֹּ֥עֲלֵי אָֽוֶן: (ז) תְּאַבֵּד֘ דֹּבְרֵ֪י כָ֫זָ֥ב אִישׁ־דָּמִ֥ים וּמִרְמָ֗ה יְתָ֮עֵ֥ב׀ יְקֹוָֽק: (ח) וַאֲנִ֗י בְּרֹ֣ב חַ֭סְדְּךָ אָב֣וֹא בֵיתֶ֑ךָ אֶשְׁתַּחֲוֶ֥ה אֶל־הֵֽיכַל־קָ֝דְשְׁךָ֗ בְּיִרְאָתֶֽךָ: (ט) יְקֹוָ֤ק׀ נְחֵ֬נִי בְצִדְקָתֶ֗ךָ לְמַ֥עַן שׁוֹרְרָ֑י הושר הַיְשַׁ֖ר לְפָנַ֣י דַּרְכֶּֽךָ: (י) כִּ֤י אֵ֪ין בְּפִ֡יהוּ נְכוֹנָה֘ קִרְבָּ֪ם הַ֫וּ֥וֹת קֶֽבֶר־פָּת֥וּחַ גְּרוֹנָ֑ם לְ֝שׁוֹנָ֗ם יַחֲלִֽיקוּן: (יא) הַֽאֲשִׁימֵ֨ם׀ אֱֽלֹהִ֗ים יִפְּלוּ֘ מִֽמֹּעֲצ֪וֹתֵ֫יהֶ֥ם בְּרֹ֣ב פִּ֭שְׁעֵיהֶם הַדִּיחֵ֑מוֹ כִּי־מָ֥רוּ בָֽךְ: (יב) וְיִשְׂמְח֨וּ כָל־ח֢וֹסֵי בָ֡ךְ לְעוֹלָ֣ם יְ֭רַנֵּנוּ וְתָסֵ֣ךְ עָלֵ֑ימוֹ וְֽיַעְלְצ֥וּ בְ֝ךָ֗ אֹהֲבֵ֥י שְׁמֶֽךָ: (יג) כִּֽי־אַתָּה֘ תְּבָרֵ֪ךְ צַ֫דִּ֥יק יְקֹוָ֑ק כַּ֝צִּנָּ֗ה רָצ֥וֹן תַּעְטְרֶֽנּוּ: ,,"מזמור ה - מה נותן כוח מול האויבים? | תנ""ך - ספר תהלים | הרב אלעזר אהרנסון",TRUE,TRUE,"מזמור ה - מה נותן כוח מול האויבים? | תנ""ך - ספר תהלים | הרב אלעזר אהרנסון
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,מזמור ה - מה נותן כוח מול האויבים?,TRUE,"*מזמור ה - מה נותן כוח מול האויבים?* תנ""ך - ספר תהלים | הרב אלעזר אהרנסון",FALSE,מזמור ה - מה נותן כוח מול האויבים?,TRUE,,
24/08/2026 15:21:27,"תנ""ך - ספר תהלים | הרב אלעזר אהרנסון","מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע",תהלים פרק ו (א) לַמְנַצֵּ֣חַ בִּ֭נְגִינוֹת עַֽל־הַשְּׁמִינִ֗ית מִזְמ֥וֹר לְדָוִֽד: (ב) יְֽקֹוָ֗ק אַל־בְּאַפְּךָ֥ תוֹכִיחֵ֑נִי וְֽאַל־בַּחֲמָתְךָ֥ תְיַסְּרֵֽנִי: (ג) חָנֵּ֥נִי יְקֹוָק֘ כִּ֤י אֻמְלַ֫ל אָ֥נִי רְפָאֵ֥נִי יְקֹוָ֑ק כִּ֖י נִבְהֲל֣וּ עֲצָמָֽי: (ד) וְ֭נַפְשִׁי נִבְהֲלָ֣ה מְאֹ֑ד ואת וְאַתָּ֥ה יְ֝קֹוָ֗ק עַד־מָתָֽי: (ה) שׁוּבָ֣ה יְ֭קֹוָק חַלְּצָ֣ה נַפְשִׁ֑י ה֝וֹשִׁיעֵ֗נִי לְמַ֣עַן חַסְדֶּֽךָ: (ו) כִּ֤י אֵ֣ין בַּמָּ֣וֶת זִכְרֶ֑ךָ בִּ֝שְׁא֗וֹל מִ֣י יֽוֹדֶה־לָּֽךְ: (ז) יָגַ֤עְתִּי׀ בְּֽאַנְחָתִ֗י אַשְׂחֶ֣ה בְכָל־לַ֭יְלָה מִטָּתִ֑י בְּ֝דִמְעָתִ֗י עַרְשִׂ֥י אַמְסֶֽה: (ח) עָֽשְׁשָׁ֣ה מִכַּ֣עַס עֵינִ֑י עָֽ֝תְקָ֗ה בְּכָל־צוֹרְרָֽי: (ט) ס֣וּרוּ מִ֭מֶּנִּי כָּל־פֹּ֣עֲלֵי אָ֑וֶן כִּֽי־שָׁמַ֥ע יְ֝קֹוָ֗ק ק֣וֹל בִּכְיִֽי: (י) שָׁמַ֣ע יְ֭קֹוָק תְּחִנָּתִ֑י יְ֝קֹוָ֗ק תְּֽפִלָּתִ֥י יִקָּֽח: (יא) יֵבֹ֤שׁוּ׀ וְיִבָּהֲל֣וּ מְ֭אֹד כָּל־אֹיְבָ֑י יָ֝שֻׁ֗בוּ יֵבֹ֥שׁוּ רָֽגַע: ,,"מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע | תנ""ך - ספר תהלים | הרב אלעזר אהרנסון",TRUE,TRUE,"מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע | תנ""ך - ספר תהלים | הרב אלעזר אהרנסון
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,"מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע",TRUE,"*מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע* תנ""ך - ספר תהלים | הרב אלעזר אהרנסון",FALSE,"מזמור ו - תחנון בשעת מחלה, להנצל מעל לטבע",TRUE,,
24/08/2026 17:26:08,שיעור עיון בזוהר - פרשת יתרו | הרב יהושע ויצמן,דף פב עמוד ב #2 - ריפוי המומים במתן תורה,"פב ע""ב: ""אמר רבי יוסי"" - עד: ""דקודשא בריך הוא הוי""",https://drive.google.com/file/d/1Lrf7oS28YTlLhZ_PkHyUG3Ro74cCxsGg/preview,דף פב עמוד ב #2 - ריפוי המומים במתן תורה | שיעור עיון בזוהר - פרשת יתרו | הרב יהושע ויצמן,TRUE,TRUE,"דף פב עמוד ב #2 - ריפוי המומים במתן תורה | שיעור עיון בזוהר - פרשת יתרו | הרב יהושע ויצמן
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,פרשת יתרו - דף פב עמוד ב #2 - ריפוי המומים במתן תורה,TRUE,*דף פב עמוד ב #2 - ריפוי המומים במתן תורה* שיעור עיון בזוהר - פרשת יתרו | הרב יהושע ויצמן,FALSE,דף פב עמוד ב #2 - ריפוי המומים במתן תורה,TRUE,,
24/08/2026 18:17:51,העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,דף רנא עמוד א,"רנא ע""א: ""אלין חלונות ואלין חרכים"" - עד: ""הן לטב הן לביש הכא איהו""",,דף רנא עמוד א | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,TRUE,TRUE,"דף רנא עמוד א | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,פרשת פקודי - דף רנא עמוד א,TRUE,*דף רנא עמוד א* העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,FALSE,דף רנא עמוד א,TRUE,,
24/08/2026 22:47:01,העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,דף רנא עמוד ב,"דף רנ''א ע''ב רוּחָא דָּא, דְּאִיהוּ זְכוּת אֵ''ל כִּדְקַאמְרָן, בֵּיהּ רְשִׁימִין תְּלַת אַתְוָון, דְּמִתְדַּבְּקָן בֵּיהּ מִלְּעֵילָּא, דְּאִינּוּן יה''ו. וְהָא אוֹקִימְנָא דְּכַד אִלֵּין אַתְוָון מִתְדַּבְּקָאן בְּהַאי אֲתָר, (דף רנ''א ע''ב) דְּאִתְדַבְּקוּתָא דִּדְכוּרָא בְּנוּקְבָּא. כְּדֵין אִתְרְשִׁימוּ בְּהַאי רוּחָא, אִינּוּן אַתְוָון. וְהָכָא אָמַר דָּוִד, (תהלים צד) וֵאלֹהַי לְצוּר מַחְסִי. רָזָא דְּרוּחָא דָּא דְּאִקְרֵי אֵ''ל וְרָזָא דְּאִינּוּן אַתְוָון דִּרְשִׁימִין בֵּיהּ, דְּאִקְרוּן יה''ו, אִלֵּין תְּלַת סִטְרִין דִּנְהוֹרִין דְּקָאָמַרָן. אִינּוּן תְּלַת בָּתֵי דִּינִין, דְּמִתְפַּלְּגֵי בְּדִינִין אַחֲרָנִין, בְּמִילֵּי דְּעָלְמָא, בְּעוּתְרָא, בְּמִסְכְּנוּ, בְּמַרְעִין, בִּשְׁלִימוּ, דְּאִינּוּן אַרְבַּע הֵיכָלִין דְּאִינּוּן מְתַקְּנָן לְכָל אִינּוּן אַחֲרָנִין, תְּרִין הֵיכָלִין לְאִלֵּין תְּרֵי סִטְרֵי נְהוֹרִין אַחֲרָנִין, וְחַד הֵיכָלָא לְכָל אִינּוּן מָארֵי דְּעַיְינִין, דְּעַבְדֵי חוּשְׁבָנָא מִכָל עוֹבָדִין דְּעָלְמָא. וְחַד הֵיכָלָא, לְסוֹפְרִין אַחֲרָנִין, דִּי תְּחוֹת אִלֵּין קַדְמָאֵי פְּנִימָאֵי. אִלֵּין אַרְבַּע הֵיכָלִין, כְּלִילָן בְּהֵיכָלָא דָּא, דְּאִקְרֵי עַל שְׁמָא דְּהַאי רוּחָא זְכוּתָא, כִּדְקַאמְרָן. בְּכָל פִּתְחָא וּפִתְחָא דְּאִלֵּין הֵיכָלִין, אִית מְמָנָא חַד, בְּפִתְחָא קַדְמָאָה אִית מְמָנָא חֲדָא, דִּשְׁמֵיהּ אִקְרֵי גַּזְרִיאֵ''ל. (לפתחא קדמאה דשמיה דכלא סנסני''ה דמינה נטיל) הַאי מְמָנָא אַחֲרָא, הַהוּא מְמָנָא אִיהוּ לְגַלָּאָה דִּינִין, דְּאִתְדָּנוּ וְאִתְגְּזָרוּ לְהַהוּא מְמָנָא קַדְמָאָה, דִּשְׁמֵיהּ סַנְסָנִיָּ''הּ דְּמִנֵּיהּ נָטִיל הַאי מְמָנָא אַחֲרָא, דְּקַיְּימָא עַל הֵיכָלָא דְּסִטְרָא אַחֲרָא, וְקַיְּימָא עַל אַסְכָּרָה דְּרַבְיֵי, כִּדְקַאמְרָן. וְהַאי מְמָנָא גַּזְרִיאֵ''ל, נָטִיל מִלָּה דְּבֵי דִּינָא פְּנִימָאָה. דְּכֹלָּא, אִתְגְזַר תַּמָּן, וּכְדֵין אוֹדִיעַ מִלָּה לְהַאי מְמָנָא דִּלְבַר, וְכָל אִינּוּן כָּרוֹזֵי מַכְרְזֵי וְאַמְרֵי בְּכָל רְקִיעִין, כַּךְ וְכַךְ אִתְגְּזַר מִבֵּי מַלְכָּא, עַד דְּנַטְלֵי הַהִיא מִלָּה בְּהֵיכָלָא דִּלְתַתָּא, וּמִתַּמָּן נַפְקֵי וּמַכְרְזֵי מִלָּה, עַד דְּאִשְׁתְּמַע בְּכֻלְּהוּ רְקִיעִין תַּתָאִין, וְנַחְתֵּי וְאוֹדְעֵי מִלָּה, לְכֻלְּהוּ דִּלְתַתָּא. וְנַטְלֵי מִלָּה כֻּלְּהוּ תַּתָּאִין, מִדַרְגָא לְדַרְגָא, אֲפִילּוּ צִפֳּרֵי שְׁמַיָא, וְעוֹפֵי דְּאַרְעָא, כֻּלְּהוּ נַטְלֵי מִלָּה, וְאוֹדְעֵי לָהּ בְּעָלְמָא. עַד דְּנַטְלֵי מִלָּה כָּל אִינּוּן גַּרְדִּינֵי נִימוּסִין, וְאַחְזְיָין בְּחֶלְמָא לִבְנֵי נָשָׁא, וְאַתְיָא הַהִיא מִלָּה לִזְמַן קָרִיב. וּלְזִמְנִין דְּהַהִיא מִלָּה דְּאִצְטְרִיכָא לְמַלְכֵי אַרְעָא, דְּאִינּוּן מְמָנָן לְאַתְזְנָא, וּלְדַבְּרָא עַמִין. דְּאוֹדְעִין הַהִיא מִלָּה עַד רְקִיעָא דְּשִׁמְשָׁא דִּלְתַתָּא, וְקַיְּימָא תַּמָּן. עַד דְּאִינּוּן מְמָנָן שִׁמְשָׁא, דְּאִתְמָנוּן עַל שִׁמְשָׁא, נַטְלֵי הַהִיא מִלָּה, וְאוֹדְעֵי לָהּ לְאִינּוּן מְמָנָן עִלָּאִין דִּי בְּסִטְרָא אַחֲרָא, וְאִינּוּן מוֹדִעִין הַהִיא מִלָּה לְמַלְכֵי אַרְעָא, דְּאִינּוּן בְּסִטְרָא דִּלְהוֹן. וְכַד הֲווֹ נְבִיאִים בְּהוּ בְּיִשְׂרָאֵל, הֲווֹ נַטְלִין נְבוּאָה דִּלְהוֹן, מִתְּרֵין עַמּוּדִין עִלָּאִין דְּאוֹרַיְיתָא סָמִיךְ עָלַיְיהוּ. לְבָתַר דְּאִסְתָּלָקוּ נְבִיאִים מֵעָלְמָא, וְאָתוּ מָארֵי דְּמַרְאֶה, וּמָארֵי דְּחֶלְמָא, נַטְלֵי מִלָּה מֵאַתְרֵיהּ כִּדְקָאָמְרָן. וְכַד מַלְכֵי הֲווֹ בֵּינַיְיהוּ דְּיִשְׂרָאֵל, וּנְבִיאִים אִסְתָּלָקוּ, וּמָארֵי דְּחֶלְמָא וּמַרְאֶה לָא אִשְׁתְּכָחוּ, אוֹדְעִין מִלָּה לְאִינּוּן מַלְכִין, מֵהַאי פִּתְחָא כִּדְקָאָמְרָן. וְאִי תֵּימָא הֵיךְ נָטִיל מִלָּה מֵהַאי אֲתָר. תָּא חֲזֵי, כָּל דַּרְגָא וְדַרְגָּא, וְכָל פִּתְחָא וּפִתְחָא, כֻּלְּהוּ אִית לוֹן לְבַר, מְמָנָן יְדִיעָן, דְּאִתְמָנוּן (בסטרא דלהון) בְּכָל אִינּוּן רְקִיעִין, עַד דְּנַחְתֵי לְתַתָּא בִּרְקִיעִין תַּתָּאִין וְאוֹדְעִין מִלָּה לְאִינּוּן דְּאִצְטְרִיךְ בְּגִין דְּהָא מֵאִלֵּין הֵיכָלִין דְּאִינּוּן סִטְרָא דִּקְדוּשָּׁה וְרָזָא דִּמְהֵימְנוּתָא, אִתְפְּרָשׁוּ דַּרְגִּין לְתַתָּא, כֻּלְּהוּ בְּרָזָא דִּמְהֵימְנוּתָא, וְנַחְתּוּ דַּרְגִּין עַל דַּרְגִּין, עַד דְּפַרְחִין מֵהַאי עָלְמָא, וְאִתְמְנוּן בֵּיהּ. מִנְּהוֹן, לְנַטְרָא בְּנֵי נָשָׁא מִסִּטְרָא אַחֲרָא, וּמִנְּזִיקֵי עָלְמָא, וּבְאִינּוּן אָרְחֵי דְּקָא אָזְלֵי. וּמִנְּהוֹן, לְסַיְּיעָא לִבְנֵי נָשָׁא, כַּד אָתָאן לְאִתְדַּכְאָה. וּמִנְּהוֹן, לְמֶעְבַּד אָתִין וְנִסִּין בְּעָלְמָא. וּמִנְּהוֹן דְּקַיְימֵי לְאַשְׁגָחָא בְּעוֹבָדִין דִּבְנֵי נָשָׁא, לְמִסְהַד סַהֲדוּתָא. וְכֵן (בגוונא דא) מִתְפָּרְשִׁין כַּמָה דַּרְגִּין לְסִטְרַיְיהוּ, וְכֻלְּהוּ בְּרָזָא דִּמְהֵימְנוּתָא עִלָּאָה, בִּקְדוּשָּׁה עִלָּאָה.  דף רנ''ב ע''א כְּגַוְונָא דָּא בְּסִטְרָא אַחֲרָא, סִטְרָא מְסַאֲבָא, מִתְפָּרְשִׁין דַּרְגִּין מֵאִינּוּן הֵיכָלִין לְתַתָּא, כֻּלְּהוּ דַּרְגִּין לְאַבְאָשָׁא, וּלְאַסְטָאָה עָלְמָא: מִנְּהוֹן, קַיְימֵי לְאַסְטָאָה בְּנִי נָשָׁא, מֵאֹרַח טַב לְאֹרַח בִּישָׁא. וּמִנְּהוֹן קַיְימֵי לְסָאֲבָא בְּנִי (דף רנ''ב ע''א) נָשָׁא, לְאִינּוּן דְּאָתוּ לְאִסְתַּאֲבָא, כְּמָה דְּתָנֵינָן, אָתָא בַּר נָשׁ לְאִסְתַּאֲבָא, מְסָאֲבִין לֵיהּ בְּהַאי עָלְמָא, וּמְסָאֲבִין לֵיהּ בְּהַהוּא עָלְמָא, וְאִינּוּן אִקְרוּ צוֹאָה רוֹתַחַת. כְּמָה דְאַתְּ אָמֵר (ישעיה ל) צֵא תֹּאמַר לוֹ. וְאִינּוּן דַּרְגִּין דְּקַיְימָן לְסָאֲבָא יַתִיר, וּבְגִין כַּךְ, אִלֵּין תָּדִיר לָקֳבֵל אִלֵּין, וְכֹלָּא אִיהוּ בְּדַרְגִּין יְדִיעָאן כַּדְקָא חֲזֵי.",,דף רנא עמוד ב | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,TRUE,TRUE,"דף רנא עמוד ב | העמוד היומי בזוהר - פרשת פקודי | שיעור קצר
שיעור חדש- מוזמנים לצפות 
שאלות, הצעות, בקשות? כתבו לנו",FALSE,פרשת פקודי - דף רנא עמוד ב,TRUE,*דף רנא עמוד ב* העמוד היומי בזוהר - פרשת פקודי | שיעור קצר,FALSE,דף רנא עמוד ב,TRUE,,
